0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,00
0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,00
0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,00
0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,00
0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,00.015
0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,00
0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,00
0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,00
0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,00
0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,0.10472,00
