0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,00
0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,00.015
0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,00
0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,00
0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,00
0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,00
0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,00
0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,00
0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,00
0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,00
0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,00
0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,00
0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,00
0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,00
0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,00
0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,00
0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,00
0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,0.118551,00
