0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,00
0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,00
0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,00
0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,00
0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,00
0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,00.015
0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,00
0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,00
0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,00
0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,0.103003,00
